Application_Name,Date,Volume_B2B_Miilon,Value_B2B_Cr,Volume_B2C_Million,Value_B2C_Cr,Volume_Milllion,Value_Cr,Volume_Customer_Million,Value_Customer_Cr
NSDL Payments Bank App,01-06-2023 00:00,0,0,0,0,0.02,4.1,0,4.1
NSDL Payments Bank App,01-07-2023 00:00,0,0,0,0,0.03,4.56,0.03,4.56
NSDL Payments Bank App,01-08-2023 00:00,0,0,0,0,0.03,5.39,0.03,5.39
NSDL Payments Bank App,01-09-2023 00:00,0,0,0,0,0.03,5.78,0.03,5.78
NSDL Payments Bank App,01-10-2023 00:00,0,0,0,0,0.04,5.79,0.04,5.79
NSDL Payments Bank App,01-11-2023 00:00,0,0,0,0,0.03,5.89,0.03,5.89
NSDL Payments Bank App,01-12-2023 00:00,0,0,0,0,0.04,6.36,0.04,6.36
NSDL Payments Bank App,01-01-2024 00:00,0,0,0,0,0.04,5.77,0.04,5.77
NSDL Payments Bank App,01-02-2024 00:00,0,0,0,0,0.05,6.59,0.05,6.59
NSDL Payments Bank App,01-03-2024 00:00,0,0,0,0,0.08,9.73,0.08,9.73
NSDL Payments Bank App,01-04-2024 00:00,0,0,0,0,0.08,11.88,0.08,11.88
NSDL Payments Bank App,01-05-2024 00:00,0,0,0,0,0.07,12.71,0.07,12.71
NSDL Payments Bank App,01-06-2024 00:00,0,0,0,0,0.06,10.09,0.06,10.09
NSDL Payments Bank App,01-07-2024 00:00,0,0,0,0,0.07,10.63,0.07,10.63
NSDL Payments Bank App,01-08-2024 00:00,0,0,0,0,0.08,11.72,0.08,11.72
NSDL Payments Bank App,01-09-2024 00:00,0,0,0,0,0.08,10.6,0.08,10.6
NSDL Payments Bank App,01-10-2024 00:00,0,0,0,0,0.09,12.1,0.09,12.1
NSDL Payments Bank App,01-11-2024 00:00,0,0,0,0,0.08,9.73,0.08,9.73
OMNI,01-04-2023 00:00,0,0,0,0,0.26,6.74,0.26,6.74
OMNI,01-05-2023 00:00,0,0,0,0,0.39,10.1,0.39,10.1
OMNI,01-06-2023 00:00,0,0,0,0,0.48,13.9,0.5,13.9
OMNI,01-07-2023 00:00,0,0,0,0,0.62,19.49,0.62,19.49
OMNI,01-08-2023 00:00,0,0,0,0,0.77,25.2,0.77,25.2
OMNI,01-09-2023 00:00,0,0,0,0,0.98,36.12,0.98,36.12
OMNI,01-10-2023 00:00,0,0,0,0,1.2,45.9,1.2,45.9
OMNI,01-11-2023 00:00,0,0,0,0,1.09,37.85,1.09,37.85
OMNI,01-12-2023 00:00,0,0,0,0,1.16,36.26,1.16,36.26
OMNI,01-01-2024 00:00,0,0,0,0,1.15,37.16,1.15,37.16
OMNI,01-02-2024 00:00,0,0,0,0,1.15,38.18,1.15,38.18
OMNI,01-03-2024 00:00,0,0,0,0,1.35,100.86,1.35,100.86
OMNI,01-04-2024 00:00,0,0,0,0,1.06,37.27,1.06,37.27
OMNI,01-05-2024 00:00,0,0,0,0,1.24,45.65,1.24,45.65
OMNI,01-06-2024 00:00,0,0,0,0,1.28,53.41,1.28,53.41
OMNI,01-07-2024 00:00,0,0,0,0,1.2,54.57,1.2,54.57
OMNI,01-08-2024 00:00,0,0,0,0,1.21,61.66,1.21,61.66
OMNI,01-09-2024 00:00,0,0,0,0,1.31,74.96,1.31,74.96
OMNI,01-10-2024 00:00,0,0,0,0,1.49,96.52,1.49,96.52
OMNI,01-11-2024 00:00,0,0,0,0,1.35,100.86,1.35,100.86
One Card #,01-03-2024 00:00,0,0,0,0,0.36,356.22,0.36,356.22
One Card #,01-09-2024 00:00,0,0,0,0,0.05,27.93,0.05,27.93
One Card #,01-10-2024 00:00,0,0,0,0,0.29,261.08,0.29,261.08
One Card #,01-11-2024 00:00,0,0,0,0,0.36,356.22,0.36,356.22
Others,01-01-2022 00:00,0,0,0,0,0.02,9.08,0.02,9.08
Others,01-02-2022 00:00,0,0,0,0,0.02,8.15,0.02,8.15
Others,01-03-2022 00:00,0,0,0,0,0.02,8.11,0.02,8.11
Others,01-04-2022 00:00,0,0,0,0,0.02,8.26,0.02,8.26
Others,01-05-2022 00:00,0,0,0,0,0.03,10.7,0.03,10.7
Others,01-06-2022 00:00,0,0,0,0,0.02,6.34,0.02,6.34
Others,01-07-2022 00:00,0,0,0,0,0.02,5.15,0.02,5.15
Others,01-08-2022 00:00,0,0,0,0,0.01,5.72,0.01,5.72
Others,01-09-2022 00:00,0,0,0,0,0.01,4.85,0.01,4.85
Others,01-10-2022 00:00,0,0,0,0,0.02,5.87,0.02,5.87
Others,01-11-2022 00:00,0,0,0,0,0.02,4.07,0.02,4.07
Others,01-12-2022 00:00,0,0,0,0,0.03,7.64,0.03,7.64
Others,01-01-2023 00:00,0,0,0,0,0.02,5.57,0.02,5.57
Others,01-02-2023 00:00,0,0,0,0,0.03,9.01,0.03,9.01
Others,01-03-2023 00:00,0,0,0,0,0.02,5.18,0.02,5.18
Others,01-04-2023 00:00,0,0,0,0,0.03,8.54,0.03,8.54
Others,01-05-2023 00:00,0,0,0,0,0.03,10.98,0.03,10.98
Others,01-06-2023 00:00,0,0,0,0,0,11.8,0,11.8
Others,01-07-2023 00:00,0,0,0,0,0.03,11.05,0.03,11.05
Others,01-08-2023 00:00,0,0.01,0,0,0.03,8.46,0.03,8.45
Others,01-09-2023 00:00,0,0.06,0,0,0.06,10.25,0.06,10.18
Others,01-10-2023 00:00,0,0,0,0,0.06,14.29,0.06,14.29
Others,01-11-2023 00:00,0,0,0,0,0.11,26.81,0.11,26.81
Others,01-12-2023 00:00,0,0,0,0,0.12,38.33,0.12,38.33
Others,01-01-2024 00:00,0,0,0,0,0.13,31.46,0.13,31.46
Others,01-02-2024 00:00,0,2.04,0,0,0.03,14.17,0.03,12.13
Others,01-03-2024 00:00,0.13,5.62,0,0,1.65,225.18,1.52,219.56
Others,01-04-2024 00:00,0.15,4.42,0,0,1.18,112.6,1.03,108.18
Others,01-05-2024 00:00,0.14,3.74,0,0,1.29,148.93,1.15,145.19
Others,01-06-2024 00:00,0.13,3.67,0,0,1.54,184.11,1.41,180.43
Others,01-07-2024 00:00,0.15,3.99,0,0.08,1.48,195.85,1.34,191.87
Others,01-08-2024 00:00,0.15,4.44,0,0,1.82,230.58,1.66,226.14
Others,01-09-2024 00:00,0.15,5.06,0,0,1.86,208.36,1.71,203.3
Others,01-10-2024 00:00,0.13,5.53,0,0,1.76,224.84,1.63,219.31
Others,01-11-2024 00:00,0.13,5.62,0,0,1.65,225.18,1.52,219.56
Paytm,01-01-2022 00:00,0,0,8,13.36,710.28,85125.97,615.9,70892.01
Paytm,01-02-2022 00:00,0,0,8.48,18.96,706.77,86299.22,613.77,72204.32
Paytm,01-03-2022 00:00,0,0,9.77,17.68,837.14,95650.36,729.63,83840.44
Paytm,01-04-2022 00:00,0,0,11.15,15.98,851.61,101649.06,740.76,85918.88
Paytm,01-05-2022 00:00,0.19,224.61,3.66,5.96,887.45,108276.78,780.87,91546.5
Paytm,01-06-2022 00:00,0,0,0.35,412.2,877.5,102119.9,778.87,89388.78
Paytm,01-07-2022 00:00,0.38,465.62,0.55,1.91,933.88,111149.66,828.63,94507.77
Paytm,01-08-2022 00:00,0.38,458.24,4.11,10.37,986.39,114217.1,871.86,96034.11
Paytm,01-09-2022 00:00,0.4,489.04,2.92,9.55,1037.2,120805.34,924.77,101163.26
Paytm,01-10-2022 00:00,0.43,541.32,4.9,14.36,1109.6,133620.54,995.34,112062.51
Paytm,01-11-2022 00:00,0.37,491.76,4.12,14.81,1081.47,128805.91,973.85,109008.43
Paytm,01-12-2022 00:00,0.43,580.52,6.08,16.86,1170.34,138821.66,1054.05,118069.81
Paytm,01-01-2023 00:00,0.46,638.22,7.75,18.1,1190.89,139673,1076.75,119647.31
Paytm,01-02-2023 00:00,0.43,621.78,10.52,17.08,1137.53,136528.25,1027.97,116864.36
Paytm,01-03-2023 00:00,0.55,782.71,12.95,20.36,1288.38,154430.4,1169.63,133167.49
Paytm,01-04-2023 00:00,0.53,793.27,8.83,14.25,1299.25,155711.73,1184.38,135343.96
Paytm,01-05-2023 00:00,0.56,887,3.95,7,1342.28,164843.79,1229.38,142291.76
Paytm,01-06-2023 00:00,0.6,866.8,1.4,4.2,1307.48,162494.8,1197.3,139950.1
Paytm,01-07-2023 00:00,0.57,887.53,1.4,4.19,1393.66,170767.35,1278.96,147723.3
Paytm,01-08-2023 00:00,0.59,939,1.86,5.06,1484.82,176804.51,1363.05,153577.58
Paytm,01-09-2023 00:00,0.58,935.71,3.47,8.06,1451.99,176865.46,1333.38,153708.6
Paytm,01-10-2023 00:00,0.74,1244.89,3.36,6.88,1544.41,192974.8,1417.81,167819.3
Paytm,01-11-2023 00:00,0.73,1314.75,4.68,8,1479.47,191150.29,1360.45,166257.62
Paytm,01-12-2023 00:00,0,0,0,0,0.07,4.53,0.07,4.53
Paytm,01-12-2023 00:00,0.75,1342.34,4.38,8.39,1573.61,191555.71,1442.58,165694.96
Paytm,01-01-2024 00:00,0,0,0,0,0.03,3.11,0.03,3.11
Paytm,01-01-2024 00:00,0.72,1291.06,3.98,8.32,1569.63,192614.74,1442.41,164333.33
Paytm,01-02-2024 00:00,0.55,971.93,0.17,0.09,1340.35,159569.47,1267.27,145305.47
Paytm,01-03-2024 00:00,0,0,0,0,1075.09,118004.06,1075.09,118004.06
Paytm,01-04-2024 00:00,0,0,0,0.01,1117.13,122554.25,1117.13,122554.24
Paytm,01-05-2024 00:00,0,0,0,0,1140.01,124704.8,1140.01,124704.79
Paytm,01-06-2024 00:00,0,0,0,0,1104.89,120840.45,1104.89,120840.45
Paytm,01-07-2024 00:00,0,0,0,0,1128.97,123467.33,1128.97,123467.32
Paytm,01-08-2024 00:00,0,0,0,0,1078.9,113672.17,1078.9,113672.16
Paytm,01-09-2024 00:00,0,0,0,0.01,1064.62,113351.54,1064.62,113351.53
Paytm,01-10-2024 00:00,0,0,0,0,1165.01,129584.98,1165.01,129584.98
Paytm,01-11-2024 00:00,0,0,0,0,1075.09,118004.06,1075.09,118004.06
PhonePe,01-01-2022 00:00,0,0,0,0,2140.28,405173.78,2140.28,405173.78
PhonePe,01-02-2022 00:00,0,0,0,0,2120.2,407640.11,2120.2,407640.11
PhonePe,01-03-2022 00:00,0,0,0,0,2527.15,471401.26,2527.15,471401.26
PhonePe,01-04-2022 00:00,0,0,0,0,2616.26,486557.03,2616.26,486557.03
PhonePe,01-05-2022 00:00,0,0,0,0,2778.75,511028.81,2778.75,511028.81
PhonePe,01-06-2022 00:00,0,0,0,0,2732.59,501474.48,2732.59,501474.48
PhonePe,01-07-2022 00:00,0,0,0,0,2993.83,524742.49,2993.83,524742.49
PhonePe,01-08-2022 00:00,0,0,0,0,3146.71,528433.49,3146.71,528433.49
PhonePe,01-09-2022 00:00,0,0,0,0,3216.78,549583.77,3216.78,549583.77
PhonePe,01-10-2022 00:00,0,0,0,0,3452.87,593759.02,3452.87,593759.02
PhonePe,01-11-2022 00:00,0,0,0,0,3418.75,591327.61,3418.75,591327.61
PhonePe,01-12-2022 00:00,0,0,0,0,3674.24,639348.78,3674.24,639348.78
PhonePe,01-01-2023 00:00,0,0,0,0,3802.67,651108.51,3802.67,651108.51
PhonePe,01-02-2023 00:00,0,0,0,0,3519.12,620121.97,3519.12,620121.97
PhonePe,01-03-2023 00:00,0,0,0,0,4076.32,707410.47,4076.32,707410.47
PhonePe,01-04-2023 00:00,0,0,0,0,4216.99,710178.44,4216.99,710178.44
PhonePe,01-05-2023 00:00,0,0,0,0,4499.2,757276.68,4499.2,757276.68
PhonePe,01-06-2023 00:00,0,0,0,0,4461.36,745552.2,4461.4,745552.2
PhonePe,01-07-2023 00:00,0,0,0,0,4743.66,761247.87,4743.66,761247.87
PhonePe,01-08-2023 00:00,0,0,0,0,4987.33,775265.57,4987.33,775265.57
PhonePe,01-09-2023 00:00,0,0,0,0,4972.81,774845.98,4972.81,774845.98
PhonePe,01-10-2023 00:00,0,0,0,0,5337.96,838371.7,5337.96,838371.7
PhonePe,01-11-2023 00:00,0,0,0,0,5281.68,854939.06,5281.68,854939.06
PhonePe,01-12-2023 00:00,0,0,0,0,5642.66,901006.65,5642.66,901006.65
PhonePe,01-01-2024 00:00,0,0,0,0,5734.54,906793.76,5734.54,906793.76
PhonePe,01-02-2024 00:00,0,0,0,0,5760.01,915586,5760.01,915586
PhonePe,01-03-2024 00:00,0,0,0,0,7401.93,1088635.03,7401.93,1088635.03
PhonePe,01-04-2024 00:00,0,0,0,0,6500.14,1001679.63,6500.14,1001679.63
PhonePe,01-05-2024 00:00,0,0,0,0,6831.92,1033588.8,6831.92,1033588.8
PhonePe,01-06-2024 00:00,0,0,0,0,6716.09,1009064.99,6716.09,1009064.99
PhonePe,01-07-2024 00:00,0,0,0,0,6983.97,1028799.39,6983.97,1028799.39
PhonePe,01-08-2024 00:00,0,0,0,0,7236.49,1033264.34,7236.49,1033264.34
PhonePe,01-09-2024 00:00,0,0,0,0,7221.22,1030871,7221.22,1030871
PhonePe,01-10-2024 00:00,0,0,0,0,7905.54,1169290.03,7905.54,1169290.03
PhonePe,01-11-2024 00:00,0,0,0,0,7401.93,1088635.03,7401.93,1088635.03
PINELABS,01-04-2023 00:00,0,0,0,0,0.02,1.31,0.02,1.31
PINELABS,01-05-2023 00:00,0,0,0,0,0.06,3.25,0.06,3.25
PINELABS,01-06-2023 00:00,0,0,0,0,0.07,4.2,0.1,4.2
Pop Club,01-03-2024 00:00,0,0,0,0,4,267.15,4,267.15
Pop Club,01-06-2024 00:00,0,0,0,0,0.07,4.87,0.07,4.87
Pop Club,01-07-2024 00:00,0,0,0,0,0.45,34.71,0.45,34.71
Pop Club,01-08-2024 00:00,0,0,0,0,0.77,72.62,0.77,72.62
Pop Club,01-09-2024 00:00,0,0,0,0,1.81,131.2,1.81,131.2
Pop Club,01-10-2024 00:00,0,0,0,0,2.93,209.84,2.93,209.84
Pop Club,01-11-2024 00:00,0,0,0,0,4,267.15,4,267.15
Punjab National Bank App,01-01-2022 00:00,0,0,0,0,0.09,44.86,0.09,44.86
Punjab National Bank App,01-02-2022 00:00,0,0,0,0,0.08,43.49,0.08,43.49
Punjab National Bank App,01-03-2022 00:00,0,0,0,0,0.09,46.64,0.09,46.64
Punjab National Bank App,01-04-2022 00:00,0,0,0,0,0.09,46.27,0.09,46.27
Punjab National Bank App,01-05-2022 00:00,0,0,0,0,0.09,43.77,0.09,43.77
Punjab National Bank App,01-06-2022 00:00,0,0,0,0,0.08,40.68,0.08,40.68
Punjab National Bank App,01-07-2022 00:00,0,0,0,0,0.07,35.7,0.07,35.7
Punjab National Bank App,01-08-2022 00:00,0,0,0,0,0.09,43.41,0.09,43.41
Punjab National Bank App,01-09-2022 00:00,0,0,0,0,0.13,59.01,0.13,59.01
Punjab National Bank App,01-10-2022 00:00,0,0,0,0,0.15,62.77,0.15,62.77
Punjab National Bank App,01-11-2022 00:00,0,0,0,0,0.16,60.47,0.16,60.47
Punjab National Bank App,01-12-2022 00:00,0,0,0,0,0.22,76.7,0.22,76.7
Punjab National Bank App,01-01-2023 00:00,0,0,0,0,0.25,82.15,0.25,82.15
Punjab National Bank App,01-02-2023 00:00,0,0,0,0,0.33,90.01,0.33,90.01
Punjab National Bank App,01-03-2023 00:00,0,0,0,0,0.43,110.59,0.43,110.59
Punjab National Bank App,01-04-2023 00:00,0,0.01,0,0,1.03,148.28,1.03,148.27
Punjab National Bank App,01-05-2023 00:00,0,0,0,0,1.1,177.69,1.1,177.63
Punjab National Bank App,01-06-2023 00:00,0,0,0,0,0.77,169.7,0.8,169.7
Punjab National Bank App,01-07-2023 00:00,0,0,0,0,0.79,181.5,0.79,181.5
Punjab National Bank App,01-08-2023 00:00,0,0,0,0,0.86,179.75,0.86,179.75
Punjab National Bank App,01-09-2023 00:00,0,0,0,0,1,197.93,1,197.93
Punjab National Bank App,01-10-2023 00:00,0,0,0,0,0.99,211.45,0.99,211.45
Punjab National Bank App,01-11-2023 00:00,0,0,0,0,1.04,214.29,1.04,214.29
Punjab National Bank App,01-12-2023 00:00,0,0,0,0,1.26,276.47,1.26,276.47
Punjab National Bank App,01-01-2024 00:00,0,0,0,0,1.32,335.6,1.32,335.6
Punjab National Bank App,01-02-2024 00:00,0,0,0,0,1.36,359.72,1.36,359.72
Punjab National Bank App,01-03-2024 00:00,0,0,0,0,3.31,753.1,3.31,753.1
Punjab National Bank App,01-04-2024 00:00,0,0,0,0,1.66,419.99,1.66,419.99
Punjab National Bank App,01-05-2024 00:00,0,0,0,0,1.74,444.5,1.74,444.5
Punjab National Bank App,01-06-2024 00:00,0,0,0,0,1.8,472.48,1.8,472.48
Punjab National Bank App,01-07-2024 00:00,0,0,0,0,2.15,563.99,2.15,563.99
Punjab National Bank App,01-08-2024 00:00,0,0,0,0,2.57,595.26,2.57,595.26
Punjab National Bank App,01-09-2024 00:00,0,0,0,0,2.74,606.83,2.74,606.83
Punjab National Bank App,01-10-2024 00:00,0,0,0,0,3.31,785.24,3.31,785.24
Punjab National Bank App,01-11-2024 00:00,0,0,0,0,3.31,753.1,3.31,753.1
Punjab Sindh Bank App,01-01-2022 00:00,0,0,0,0,0.01,2.87,0.01,2.87
Punjab Sindh Bank App,01-02-2022 00:00,0,0,0,0,0.01,2.66,0.01,2.66
Punjab Sindh Bank App,01-03-2022 00:00,0,0,0,0,0.01,3.8,0.01,3.8
Punjab Sindh Bank App,01-04-2022 00:00,0,0,0,0,0.01,5.38,0.01,5.38
Punjab Sindh Bank App,01-05-2022 00:00,0,0,0,0,0.01,6.39,0.01,6.39
Punjab Sindh Bank App,01-06-2022 00:00,0,0,0,0,0.01,5.93,0.01,5.93
Punjab Sindh Bank App,01-07-2022 00:00,0,0,0,0,0.01,4.03,0.01,4.03
Punjab Sindh Bank App,01-08-2022 00:00,0,0,0,0,0.01,5.25,0.01,5.25
Punjab Sindh Bank App,01-09-2022 00:00,0,0,0,0,0.02,6.88,0.02,6.88
Punjab Sindh Bank App,01-10-2022 00:00,0,0,0,0,0.02,8.05,0.02,8.05
Punjab Sindh Bank App,01-11-2022 00:00,0,0,0,0,0.03,8.97,0.03,8.97
Punjab Sindh Bank App,01-12-2022 00:00,0,0,0,0,0.03,10.48,0.03,10.48
Punjab Sindh Bank App,01-01-2023 00:00,0,0,0,0,0.04,13.08,0.04,13.08
Punjab Sindh Bank App,01-02-2023 00:00,0,0,0,0,0.04,12.34,0.04,12.34
Punjab Sindh Bank App,01-03-2023 00:00,0,0,0,0,0.04,13.74,0.04,13.74
Punjab Sindh Bank App,01-04-2023 00:00,0,0,0,0,0.04,14.04,0.04,14.04
Punjab Sindh Bank App,01-05-2023 00:00,0,0,0,0,0.04,13.71,0.04,13.71
Punjab Sindh Bank App,01-06-2023 00:00,0,0,0,0,0.03,12.6,0,12.6
Punjab Sindh Bank App,01-07-2023 00:00,0,0,0,0,0.03,12.72,0.03,12.72
Punjab Sindh Bank App,01-08-2023 00:00,0,0,0,0,0.03,12.74,0.03,12.74
Punjab Sindh Bank App,01-09-2023 00:00,0,0,0,0,0.03,12.32,0.03,12.32
Punjab Sindh Bank App,01-10-2023 00:00,0,0,0,0,0.03,12.94,0.03,12.94
Punjab Sindh Bank App,01-11-2023 00:00,0,0,0,0,0.03,14.19,0.03,14.19
Punjab Sindh Bank App,01-02-2024 00:00,0,0,0,0,0.02,10.71,0.02,10.71
Punjab Sindh Bank App,01-03-2024 00:00,0,0,0,0,0.02,10.76,0.02,10.76
Punjab Sindh Bank App,01-04-2024 00:00,0,0,0,0,0.03,12.15,0.03,12.15
Punjab Sindh Bank App,01-05-2024 00:00,0,0,0,0,0.03,12.97,0.03,12.97
Punjab Sindh Bank App,01-06-2024 00:00,0,0,0,0,0.03,12.38,0.03,12.38
Punjab Sindh Bank App,01-07-2024 00:00,0,0,0,0,0.03,14.96,0.03,14.96
Punjab Sindh Bank App,01-08-2024 00:00,0,0,0,0,0.03,13.83,0.03,13.83
Punjab Sindh Bank App,01-09-2024 00:00,0,0,0,0,0.03,16.39,0.03,16.39
Punjab Sindh Bank App,01-10-2024 00:00,0,0,0,0,0.03,16.46,0.03,16.46
Punjab Sindh Bank App,01-11-2024 00:00,0,0,0,0,0.02,10.76,0.02,10.76
Rapipay,01-03-2024 00:00,0,0,0,0,0.09,11.7,0.09,11.7
Rapipay,01-07-2024 00:00,0,0,0,0,0.04,5.95,0.04,5.95
Rapipay,01-08-2024 00:00,0,0,0,0,0.06,9.04,0.06,9.04
Rapipay,01-09-2024 00:00,0,0,0,0,0.06,9.55,0.06,9.55
Rapipay,01-10-2024 00:00,0,0,0,0,0.08,11.38,0.08,11.38
Rapipay,01-11-2024 00:00,0,0,0,0,0.09,11.7,0.09,11.7
RBL Bank App,01-01-2022 00:00,0.01,0,0,0,0.43,101.45,0.42,101.45
RBL Bank App,01-02-2022 00:00,0,0,0,0,0.51,107.25,0.51,107.25
RBL Bank App,01-03-2022 00:00,0,0,0,0,0.46,126.75,0.46,126.74
RBL Bank App,01-04-2022 00:00,0,0,0,0,0.3,113.65,0.3,113.65
RBL Bank App,01-05-2022 00:00,0.05,1.38,0,0,0.38,125.39,0.32,124.01
RBL Bank App,01-06-2022 00:00,0,0,0.07,2.89,0.42,123.89,0.35,121
RBL Bank App,01-07-2022 00:00,0.02,0.69,0,0,0.54,121.17,0.52,120.48
RBL Bank App,01-08-2022 00:00,0.01,0.56,0,0,0.82,163.02,0.82,162.46
RBL Bank App,01-09-2022 00:00,0.03,1.21,0,0,0.99,200.91,0.96,199.7
RBL Bank App,01-10-2022 00:00,0.01,1.71,0,0.01,1.08,245.16,1.07,243.44
RBL Bank App,01-11-2022 00:00,0.04,2.26,0,0,1.18,270.81,1.14,268.54
RBL Bank App,01-12-2022 00:00,0.18,0.89,0,0.01,1.1,215.3,0.92,214.4
RBL Bank App,01-01-2023 00:00,0.09,1.52,0,0,1.32,242.88,1.22,241.36
RBL Bank App,01-02-2023 00:00,0.1,1.72,0,0,1.74,489.45,1.65,487.72
RBL Bank App,01-03-2023 00:00,0.09,1.89,0,0,1.88,545.98,1.79,544.09
RBL Bank App,01-04-2023 00:00,0.1,2.7,0,0,1.66,492.33,1.56,489.63
RBL Bank App,01-05-2023 00:00,0,0,0,0,0.01,0.06,0.01,0.06
RBL Bank App,01-05-2023 00:00,0.18,5,0,0,1.24,489.36,1.06,484.53
RBL Bank App,01-06-2023 00:00,0.2,4.4,0,0,1.29,497.9,1.1,493.4
RBL Bank App,01-07-2023 00:00,0.14,6.35,0,0.01,1.28,529.58,1.13,523.22
RBL Bank App,01-08-2023 00:00,0.19,7.62,0,0.02,1.38,548.31,1.2,540.67
RBL Bank App,01-09-2023 00:00,0.26,9.74,0,0,1.6,575.61,1.34,565.87
RBL Bank App,01-10-2023 00:00,0.27,16.09,0,0.02,2.14,658.74,1.87,642.63
RBL Bank App,01-11-2023 00:00,0.37,18.3,0,0,2.23,639.97,1.85,621.67
RBL Bank App,01-12-2023 00:00,0.21,55.79,0,0.01,2.14,753.23,1.93,697.43
RBL Bank App,01-01-2024 00:00,0.2,46.97,0,0.03,3.35,786.52,3.15,739.53
RBL Bank App,01-02-2024 00:00,0.2,88.75,0,0.01,2.82,574.05,2.62,485.29
RBL Bank App,01-03-2024 00:00,0.04,5.71,0,0,5.03,914.28,4.99,908.57
RBL Bank App,01-04-2024 00:00,0.11,117.1,0,0.01,1.57,646.29,1.46,529.18
RBL Bank App,01-05-2024 00:00,0.05,31.21,0,0,2.24,931.34,2.2,900.13
RBL Bank App,01-06-2024 00:00,0.09,52.02,0,0.01,1.75,785.07,1.66,733.04
RBL Bank App,01-07-2024 00:00,0.05,18.14,0,0,1.46,354.77,1.41,336.63
RBL Bank App,01-08-2024 00:00,0.02,5.51,0,0,1.55,554.3,1.53,548.79
RBL Bank App,01-09-2024 00:00,0.01,4.26,0,0,1.66,603.44,1.64,599.18
RBL Bank App,01-10-2024 00:00,0.03,4.97,0,0.01,2.88,723.15,2.85,718.17
RBL Bank App,01-11-2024 00:00,0.04,5.71,0,0,5.03,914.28,4.99,908.57
Salary Se #,01-03-2024 00:00,0,0,0,0,0.07,3.75,0.07,3.75
Salary Se #,01-09-2024 00:00,0,0,0,0,0.04,1.78,0.04,1.78
Salary Se #,01-10-2024 00:00,0,0,0,0,0.07,3.95,0.07,3.95
Salary Se #,01-11-2024 00:00,0,0,0,0,0.07,3.75,0.07,3.75
Samsung Pay,01-01-2022 00:00,0,0,0,0,3.17,431.07,3.17,431.07
Samsung Pay,01-02-2022 00:00,0,0,0,0,3.14,421.97,3.14,421.97
Samsung Pay,01-03-2022 00:00,0,0,0,0,3.73,473.5,3.73,473.5
Samsung Pay,01-04-2022 00:00,0,0,0,0,3.81,470.11,3.81,470.11
Samsung Pay,01-05-2022 00:00,0,0,0,0,4.11,490.3,4.11,490.3
Samsung Pay,01-06-2022 00:00,0,0,0,0,4.07,468.23,4.07,468.23
Samsung Pay,01-07-2022 00:00,0,0,0,0,4.05,472.39,4.05,472.39
Samsung Pay,01-08-2022 00:00,0,0,0,0,4.09,468.37,4.09,468.37
Samsung Pay,01-09-2022 00:00,0,0,0,0,4.55,495.89,4.55,495.89
Samsung Pay,01-10-2022 00:00,0,0,0,0,5.09,554.33,5.09,554.33
Samsung Pay,01-11-2022 00:00,0,0,0,0,5.07,506.82,5.07,506.82
Samsung Pay,01-12-2022 00:00,0,0,0,0,5.49,531.12,5.49,531.12
Samsung Pay,01-01-2023 00:00,0,0,0,0,5.52,523.73,5.52,523.73
Samsung Pay,01-02-2023 00:00,0,0,0,0,5.24,488.33,5.24,488.33
Samsung Pay,01-03-2023 00:00,0,0,0,0,5.68,528.09,5.68,528.09
Samsung Pay,01-04-2023 00:00,0,0,0,0,5.67,511.04,5.67,511.04
Samsung Pay,01-05-2023 00:00,0,0,0,0,5.83,535.16,5.83,535.16
Samsung Pay,01-06-2023 00:00,0,0,0,0,5.61,522.8,5.6,522.8
Samsung Pay,01-07-2023 00:00,0,0,0,0,5.81,544.13,5.81,544.13
Samsung Pay,01-08-2023 00:00,0,0,0,0,6,538.48,6,538.48
Samsung Pay,01-09-2023 00:00,0,0,0,0,5.81,528.2,5.81,528.2
Samsung Pay,01-10-2023 00:00,0,0,0,0,6.17,562.28,6.17,562.28
Samsung Pay,01-11-2023 00:00,0,0,0,0,5.84,557.36,5.84,557.36
Samsung Pay,01-12-2023 00:00,0,0,0,0,6.08,557.26,6.08,557.26
Samsung Pay,01-01-2024 00:00,0,0,0,0,5.73,518.32,5.73,518.32
Samsung Pay,01-02-2024 00:00,0,0,0,0,5.61,494.57,5.61,494.57
Samsung Pay,01-03-2024 00:00,0,0,0,0,7.9,578.99,7.9,578.99
Samsung Pay,01-04-2024 00:00,0,0,0,0,6.3,527.4,6.3,527.4
Samsung Pay,01-05-2024 00:00,0,0,0,0,6.56,547.28,6.56,547.28
Samsung Pay,01-06-2024 00:00,0,0,0,0,6.38,542.12,6.38,542.12
Samsung Pay,01-07-2024 00:00,0,0,0,0,6.6,558.51,6.6,558.51
Samsung Pay,01-08-2024 00:00,0,0,0,0,7.14,567.24,7.14,567.24
Samsung Pay,01-09-2024 00:00,0,0,0,0,7.33,564.5,7.33,564.5
Samsung Pay,01-10-2024 00:00,0,0,0,0,8.56,664.7,8.56,664.7
Samsung Pay,01-11-2024 00:00,0,0,0,0,7.9,578.99,7.9,578.99
SBI Bank Apps,01-01-2022 00:00,0,0.01,0,0,3.62,1967.05,3.62,1967.04
SBI Bank Apps,01-02-2022 00:00,0,0,0,0,3.38,1863.42,3.38,1863.42
SBI Bank Apps,01-03-2022 00:00,0,0,0,0,4.01,2130.56,4.01,2130.56
SBI Bank Apps,01-04-2022 00:00,0,0,0,0,4.03,2118,4.03,2118
